Canada-Ontario, Population size (abridged)	Last modified: 21 Dec 2023;  Methods Protocol: v6 (2017)

  Year          Age             Female            Male           Total
  1992          42             78796.09        77421.76       156217.85
  1992          43             78772.72        78064.75       156837.47
  1992          44             79817.34        79633.28       159450.62
  1992          45             73980.63        74174.38       148155.01
  1992          46             64493.59        64950.21       129443.80
  1992          47             61692.54        62151.33       123843.87
  1992          48             60578.47        61209.51       121787.98
  1992          49             57937.55        58658.55       116596.10
  1992          50             54697.12        55261.38       109958.50
  1992          51             52500.23        52805.14       105305.37
  1992          52             50844.52        51167.86       102012.38
  1992          53             49543.32        49828.01        99371.33
  1992          54             47944.41        48250.70        96195.11
  1992          55             47600.58        47493.36        95093.94
  1992          56             47255.44        46968.06        94223.50
  1992          57             46177.08        45909.90        92086.98
  1992          58             46231.34        45914.84        92146.18
  1992          59             47054.92        46382.90        93437.82
  1992          60             47358.14        46645.35        94003.49
  1992          61             47428.03        46265.99        93694.02
  1992          62             46229.24        44482.13        90711.37
  1992          63             45868.62        43148.06        89016.68
  1992          64             45969.64        42422.54        88392.18
  1992          65             46183.57        41236.25        87419.82
  1992          66             46459.89        40027.52        86487.41
  1992          67             45880.15        38469.14        84349.29
  1992          68             44774.23        36804.82        81579.05
  1992          69             43595.91        35340.70        78936.61
  1992          70             42491.93        33966.42        76458.35
  1992          71             40042.72        31782.82        71825.54
  1992          72             35416.47        27497.01        62913.48
  1992          73             31046.98        23519.91        54566.89
  1992          74             29614.68        22045.30        51659.98
  1992          75             29195.84        21243.06        50438.90
  1992          76             28803.31        20566.55        49369.86
  1992          77             27808.79        19418.89        47227.68
  1992          78             25796.59        17483.07        43279.66
  1992          79             23631.50        15489.24        39120.74
  1992          80             20582.49        13034.83        33617.32
  1992          81             19726.40        11833.95        31560.35
  1992          82             17542.04         9930.20        27472.24
  1992          83             16565.44         8930.11        25495.55
  1992          84             14445.69         7199.22        21644.91
  1992          85             12964.51         5944.63        18909.14
  1992          86             11464.80         5141.65        16606.45
  1992          87             10023.73         4357.66        14381.39
  1992          88              8628.33         3579.61        12207.94
  1992          89              7322.33         2893.41        10215.74
  1992          90              5976.56         2182.40         8158.96
  1992          91              5051.19         1691.61         6742.80
  1992          92              3931.86         1248.97         5180.83
  1992          93              3219.96          893.71         4113.67
  1992          94              2525.38          655.71         3181.09
  1992          95              1896.36          452.44         2348.80
  1992          96              1395.97          333.12         1729.09
  1992          97              1025.15          242.52         1267.67
  1992          98               733.21          167.00          900.21
  1992          99               492.55          116.12          608.67
  1992         100               384.80           64.88          449.68
  1992         101               215.45           51.56          267.01
  1992         102               144.10           30.44          174.54
  1992         103                74.80           15.00           89.80
  1992         104                45.55            8.00           53.55
  1992         105                29.45            4.00           33.45
  1992         106                20.00            3.00           23.00
  1992         107                10.00            2.00           12.00
  1992         108                 7.00            0.00            7.00
  1992         109                 3.00            0.00            3.00
  1992         110+                5.00            2.00            7.00
  1993           0             73236.63        77186.88       150423.51
  1993           1             74818.12        78742.44       153560.56
  1993           2             74842.09        79010.92       153853.01
  1993           3             73407.37        77048.03       150455.40
  1993           4             70841.92        74505.15       145347.07
  1993           5             69958.67        73320.46       143279.13
  1993           6             71065.09        74455.37       145520.46
  1993           7             71373.52        74959.11       146332.63
  1993           8             70171.43        73949.99       144121.42
  1993           9             69096.52        72797.72       141894.24
  1993          10             68131.10        71854.22       139985.32
  1993          11             67855.27        71246.15       139101.42
  1993          12             67647.07        71193.62       138840.69
  1993          13             66451.14        70312.66       136763.80
  1993          14             65603.67        69656.31       135259.98
  1993          15             65639.65        69730.60       135370.25
  1993          16             67206.43        70921.44       138127.87
  1993          17             68627.40        72499.64       141127.04
  1993          18             69290.80        73120.27       142411.07
  1993          19             70133.02        74140.91       144273.93
  1993          20             72371.92        76286.41       148658.33
  1993          21             76193.32        79048.53       155241.85
  1993          22             79321.65        81220.92       160542.57
  1993          23             79556.98        81004.75       160561.73
  1993          24             79587.03        80828.15       160415.18
  1993          25             81387.96        82310.52       163698.48
  1993          26             85743.04        87069.29       172812.33
  1993          27             92478.08        94094.78       186572.86
  1993          28             97598.50        99452.96       197051.46
  1993          29             99282.93       101723.75       201006.68
  1993          30             99213.50       101015.30       200228.80
  1993          31             99357.23       100556.00       199913.23
  1993          32             98833.43        99837.15       198670.58
  1993          33             96773.59        96913.53       193687.12
  1993          34             94771.61        94587.69       189359.30
  1993          35             93639.10        92736.74       186375.84
  1993          36             91324.16        89578.63       180902.79
  1993          37             89952.22        87786.81       177739.03
  1993          38             88583.75        86234.41       174818.16
  1993          39             86030.74        83193.01       169223.75
  1993          40             83240.32        80696.92       163937.24
  1993          41             81300.82        79316.82       160617.64
  1993          42             79793.64        78244.99       158038.63
  1993          43             78771.27        77218.92       155990.19
  1993          44             78689.57        77875.41       156564.98
  1993          45             80014.96        79604.05       159619.01
  1993          46             74047.55        73933.36       147980.91
  1993          47             64290.56        64375.75       128666.31
  1993          48             61645.95        61731.93       123377.88
  1993          49             60660.93        60866.01       121526.94
  1993          50             57939.76        58246.29       116186.05
  1993          51             54797.56        54882.55       109680.11
  1993          52             52423.30        52462.18       104885.48
  1993          53             50941.52        50840.76       101782.28
  1993          54             49679.84        49595.98        99275.82
  1993          55             48184.01        48070.22        96254.23
  1993          56             47638.61        47260.74        94899.35
  1993          57             47328.07        46657.15        93985.22
  1993          58             46251.21        45634.89        91886.10
  1993          59             46380.74        45580.91        91961.65
  1993          60             47035.48        46038.49        93073.97
  1993          61             47380.35        46244.96        93625.31
  1993          62             47395.46        45818.03        93213.49
  1993          63             46209.80        43922.55        90132.35
  1993          64             45690.10        42600.45        88290.55
  1993          65             45702.10        41744.14        87446.24
  1993          66             45867.99        40449.64        86317.63
  1993          67             46102.45        39226.44        85328.89
  1993          68             45464.67        37632.45        83097.12
  1993          69             44167.65        35901.83        80069.48
  1993          70             42970.39        34337.09        77307.48
  1993          71             41698.83        32901.25        74600.08
  1993          72             39285.14        30657.66        69942.80
  1993          73             34610.77        26365.87        60976.64
  1993          74             30203.42        22427.24        52630.66
  1993          75             28792.56        20993.25        49785.81
  1993          76             28299.30        20084.63        48383.93
  1993          77             27805.20        19378.00        47183.20
  1993          78             26841.27        18174.83        45016.10
  1993          79             24724.00        16299.98        41023.98
  1993          80             22479.74        13943.56        36423.30
  1993          81             19548.49        11908.83        31457.32
  1993          82             18596.40        10759.95        29356.35
  1993          83             16474.04         8884.20        25358.24
  1993          84             15437.44         7956.11        23393.55
  1993          85             13353.69         6327.22        19680.91
  1993          86             11869.51         5194.63        17064.14
  1993          87             10383.80         4345.65        14729.45
  1993          88              8931.73         3672.66        12604.39
  1993          89              7655.33         2990.61        10645.94
  1993          90              6363.33         2347.41         8710.74
  1993          91              5125.56         1748.40         6873.96
  1993          92              4213.19         1324.61         5537.80
  1993          93              3213.86          988.97         4202.83
  1993          94              2633.96          673.71         3307.67
  1993          95              2014.38          495.71         2510.09
  1993          96              1484.36          311.44         1795.80
  1993          97              1029.97          222.12         1252.09
  1993          98               737.15          169.52          906.67
  1993          99               525.21          106.00          631.21
  1993         100               324.55           75.12          399.67
  1993         101               263.80           43.88          307.68
  1993         102               134.45           33.56          168.01
  1993         103                88.10           19.44          107.54
  1993         104                39.80           12.00           51.80
  1993         105                30.55            3.00           33.55
  1993         106                17.45            2.00           19.45
  1993         107                15.00            2.00           17.00
  1993         108                 4.00            1.00            5.00
  1993         109                 2.00            0.00            2.00
  1993         110+                7.00            2.00            9.00
  1994           0             71954.36        75893.08       147847.44
  1994           1             73808.62        77653.07       151461.69
  1994           2             74963.24        78931.87       153895.11
  1994           3             75275.26        79186.34       154461.60
  1994           4             73914.99        77552.19       151467.18
  1994           5             71246.35        74966.54       146212.89
  1994           6             70633.22        74055.53       144688.75
  1994           7             71546.96        75021.07       146568.03
  1994           8             71854.18        75679.25       147533.43
  1994           9             70909.94        74740.60       145650.54
  1994          10             69731.28        73568.98       143300.26
  1994          11             68886.55        72565.46       141452.01
  1994          12             68644.67        71960.99       140605.66
  1994          13             68401.20        72076.67       140477.87
  1994          14             67283.93        71286.16       138570.09
  1994          15             66395.41        70699.05       137094.46
  1994          16             66693.66        70818.27       137511.93
  1994          17             68078.59        71919.76       139998.35
  1994          18             69867.79        73353.38       143221.17
  1994          19             70262.33        73843.76       144106.09
  1994          20             70947.68        74333.73       145281.41
  1994          21             73074.62        76225.23       149299.85
  1994          22             76884.69        78962.40       155847.09
  1994          23             80092.99        81240.40       161333.39
  1994          24             80126.94        81154.74       161281.68
  1994          25             80238.88        80873.53       161112.41
  1994          26             82016.24        82322.19       164338.43
  1994          27             86397.25        87032.37       173429.62
  1994          28             93105.70        94376.14       187481.84
  1994          29             98114.87        99823.55       197938.42
  1994          30             99919.44       102051.05       201970.49
  1994          31             99510.68       101350.16       200860.84
  1994          32             99644.81       100667.13       200311.94
  1994          33             99497.38        99906.67       199404.05
  1994          34             96960.88        97064.09       194024.97
  1994          35             95137.01        94670.56       189807.57
  1994          36             93845.76        92681.88       186527.64
  1994          37             91666.96        89723.98       181390.94
  1994          38             90175.12        87896.16       178071.28
  1994          39             89030.48        86250.86       175281.34
  1994          40             86315.61        83234.03       169549.64
  1994          41             83450.06        80578.62       164028.68
  1994          42             81243.33        79224.20       160467.53
  1994          43             79850.68        78113.52       157964.20
  1994          44             78745.08        77090.44       155835.52
  1994          45             78736.53        77771.93       156508.46
  1994          46             80280.59        79585.18       159865.77
  1994          47             74134.87        73695.75       147830.62
  1994          48             64152.90        63939.11       128092.01
  1994          49             61640.26        61354.33       122994.59
  1994          50             60729.39        60528.98       121258.37
  1994          51             58061.87        57947.84       116009.71
  1994          52             54751.08        54551.54       109302.62
  1994          53             52544.37        52100.68       104645.05
  1994          54             51063.96        50558.66       101622.62
  1994          55             49922.25        49374.36        99296.61
  1994          56             48283.65        47823.29        96106.94
  1994          57             47763.62        47042.41        94806.03
  1994          58             47481.16        46476.41        93957.57
  1994          59             46393.29        45398.58        91791.87
  1994          60             46416.83        45305.01        91721.84
  1994          61             47002.61        45705.56        92708.17
  1994          62             47315.83        45819.98        93135.81
  1994          63             47393.44        45323.29        92716.73
  1994          64             46060.41        43357.12        89417.53
  1994          65             45399.57        41948.93        87348.50
  1994          66             45332.03        40984.82        86316.85
  1994          67             45464.30        39599.59        85063.89
  1994          68             45657.36        38325.45        83982.81
  1994          69             44826.66        36690.83        81517.49
  1994          70             43494.54        34846.30        78340.84
  1994          71             42182.00        33207.09        75389.09
  1994          72             40859.68        31706.22        72565.90
  1994          73             38352.49        29431.04        67783.53
  1994          74             33707.17        25159.23        58866.40
  1994          75             29319.88        21317.13        50637.01
  1994          76             27848.46        19839.70        47688.16
  1994          77             27267.32        18920.24        46187.56
  1994          78             26765.53        18138.08        44903.61
  1994          79             25701.68        16956.32        42658.00
  1994          80             22916.57        14414.91        37331.48
  1994          81             21283.74        12772.56        34056.30
  1994          82             18421.49        10725.83        29147.32
  1994          83             17388.40         9626.95        27015.35
  1994          84             15263.04         7915.20        23178.24
  1994          85             14202.44         6985.11        21187.55
  1994          86             12173.69         5509.22        17682.91
  1994          87             10737.51         4439.63        15177.14
  1994          88              9248.80         3653.65        12902.45
  1994          89              7884.73         3076.66        10961.39
  1994          90              6596.33         2436.61         9032.94
  1994          91              5474.33         1901.41         7375.74
  1994          92              4383.56         1396.40         5779.96
  1994          93              3448.19         1023.61         4471.80
  1994          94              2529.86          753.97         3283.83
  1994          95              2089.96          507.71         2597.67
  1994          96              1557.38          343.71         1901.09
  1994          97              1101.36          206.44         1307.80
  1994          98               761.97          154.12          916.09
  1994          99               514.15          104.52          618.67
  1994         100               353.21           63.00          416.21
  1994         101               226.55           46.12          272.67
  1994         102               163.80           25.88          189.68
  1994         103                80.45           18.56           99.01
  1994         104                53.10           12.44           65.54
  1994         105                20.80            8.00           28.80
  1994         106                14.55            1.00           15.55
  1994         107                14.45            1.00           15.45
  1994         108                 4.00            1.00            5.00
  1994         109                 2.00            0.00            2.00
  1994         110+                4.00            0.00            4.00
  1995           0             71570.09        75678.33       147248.42
  1995           1             72655.72        76515.81       149171.53
  1995           2             74203.18        77953.45       152156.63
  1995           3             75313.84        79170.62       154484.46
  1995           4             75555.52        79477.09       155032.61
  1995           5             74266.92        78081.49       152348.41
  1995           6             71688.66        75503.92       147192.58
  1995           7             71086.28        74608.80       145695.08
  1995           8             72067.41        75715.85       147783.26
  1995           9             72441.26        76370.38       148811.64
  1995          10             71534.16        75452.18       146986.34
  1995          11             70480.82        74314.84       144795.66
  1995          12             69641.56        73247.02       142888.58
  1995          13             69367.45        72781.27       142148.72
  1995          14             69294.07        73015.08       142309.15
  1995          15             68191.01        72366.02       140557.03
  1995          16             67462.44        71837.52       139299.96
  1995          17             67844.26        72073.65       139917.91
  1995          18             69401.94        73170.62       142572.56
  1995          19             71078.42        74431.85       145510.27
  1995          20             71514.36        74518.76       146033.12
  1995          21             72065.61        74666.00       146731.61
  1995          22             74123.23        76354.95       150478.18
  1995          23             77849.88        79084.71       156934.59
  1995          24             80986.92        81501.21       162488.13
  1995          25             81006.22        81335.73       162341.95
  1995          26             81120.80        80999.68       162120.48
  1995          27             82729.69        82423.99       165153.68
  1995          28             87105.85        87348.61       174454.46
  1995          29             93784.78        94766.61       188551.39
  1995          30             98927.35       100280.11       199207.46
  1995          31            100573.24       102538.61       203111.85
  1995          32            100197.69       101680.13       201877.82
  1995          33            100189.04       100845.92       201034.96
  1995          34             99913.70       100104.24       200017.94
  1995          35             97415.73        97218.91       194634.64
  1995          36             95528.35        94783.88       190312.23
  1995          37             94230.56        92862.12       187092.68
  1995          38             92104.66        89905.33       182009.99
  1995          39             90663.00        88044.56       178707.56
  1995          40             89484.07        86426.21       175910.28
  1995          41             86673.27        83320.38       169993.65
  1995          42             83576.55        80581.51       164158.06
  1995          43             81306.31        79200.46       160506.77
  1995          44             79907.60        78045.67       157953.27
  1995          45             78811.67        77040.06       155851.73
  1995          46             78767.26        77643.99       156411.25
  1995          47             80490.11        79584.45       160074.56
  1995          48             74178.52        73491.02       147669.54
  1995          49             63985.15        63473.46       127458.61
  1995          50             61601.00        60958.70       122559.70
  1995          51             60837.75        60224.41       121062.16
  1995          52             58079.53        57652.45       115731.98
  1995          53             54828.39        54188.54       109016.93
  1995          54             52609.27        51767.65       104376.92
  1995          55             51218.31        50249.04       101467.35
  1995          56             50106.85        49129.28        99236.13
  1995          57             48427.19        47628.19        96055.38
  1995          58             47900.49        46910.78        94811.27
  1995          59             47648.15        46302.39        93950.54
  1995          60             46473.81        45131.51        91605.32
  1995          61             46416.79        45013.55        91430.34
  1995          62             46927.60        45298.09        92225.69
  1995          63             47221.59        45388.39        92609.98
  1995          64             47269.91        44823.91        92093.82
  1995          65             45779.96        42676.56        88456.52
  1995          66             45002.57        41241.38        86243.95
  1995          67             44886.10        40150.42        85036.52
  1995          68             44950.21        38681.03        83631.24
  1995          69             45035.92        37309.86        82345.78
  1995          70             44098.62        35643.39        79742.01
  1995          71             42724.48        33697.25        76421.73
  1995          72             41312.56        32026.16        73338.72
  1995          73             39882.20        30416.16        70298.36
  1995          74             37356.84        28129.92        65486.76
  1995          75             32742.99        23922.99        56665.98
  1995          76             28369.45        20104.02        48473.47
  1995          77             26823.47        18686.12        45509.59
  1995          78             26194.90        17713.76        43908.66
  1995          79             25601.05        16874.97        42476.02
  1995          80             24224.65        15269.86        39494.51
  1995          81             21771.57        13187.91        34959.48
  1995          82             19983.74        11598.56        31582.30
  1995          83             17261.49         9569.83        26831.32
  1995          84             16133.40         8464.95        24598.35
  1995          85             14069.04         6936.20        21005.24
  1995          86             12941.44         6073.11        19014.55
  1995          87             10959.69         4732.22        15691.91
  1995          88              9557.51         3774.63        13332.14
  1995          89              8126.80         2988.65        11115.45
  1995          90              6833.73         2512.66         9346.39
  1995          91              5596.33         1948.61         7544.94
  1995          92              4566.33         1472.41         6038.74
  1995          93              3581.56         1061.40         4642.96
  1995          94              2779.19          787.61         3566.80
  1995          95              1986.86          579.97         2566.83
  1995          96              1568.96          341.71         1910.67
  1995          97              1161.38          238.71         1400.09
  1995          98               798.36          144.44          942.80
  1995          99               540.97           93.12          634.09
  1995         100               350.15           62.52          412.67
  1995         101               218.21           35.00          253.21
  1995         102               146.55           21.12          167.67
  1995         103                88.80           17.88          106.68
  1995         104                47.45           14.56           62.01
  1995         105                33.10            6.44           39.54
  1995         106                12.80            5.00           17.80
  1995         107                 9.55            0.00            9.55
  1995         108                 8.45            0.00            8.45
  1995         109                 1.00            0.00            1.00
  1995         110+                2.00            0.00            2.00
  1996           0             71640.10        75631.55       147271.65
  1996           1             72551.99        76580.36       149132.35
  1996           2             73280.28        77116.25       150396.53
  1996           3             74732.07        78486.50       153218.57
  1996           4             75629.68        79511.00       155140.68
  1996           5             75914.61        79864.40       155779.01
  1996           6             74559.20        78587.02       153146.22
  1996           7             72310.07        76150.91       148460.98
  1996           8             71762.25        75385.74       147147.99
  1996           9             72731.04        76532.07       149263.11
  1996          10             72963.76        77054.72       150018.48
  1996          11             72146.24        76189.29       148335.53
  1996          12             71323.05        75200.84       146523.89
  1996          13             70419.42        74065.24       144484.66
  1996          14             70234.51        73822.13       144056.64
  1996          15             70154.88        73997.95       144152.83
  1996          16             69266.50        73479.98       142746.48
  1996          17             68619.36        73006.90       141626.26
  1996          18             69022.02        73413.04       142435.06
  1996          19             70598.77        74250.15       144848.92
  1996          20             72219.08        75125.92       147345.00
  1996          21             72358.68        74782.81       147141.49
  1996          22             73047.83        74898.06       147945.89
  1996          23             74833.84        76253.03       151086.87
  1996          24             78638.17        79034.54       157672.71
  1996          25             81353.24        81336.28       162689.52
  1996          26             81561.91        81272.06       162833.97
  1996          27             81790.23        81241.77       163032.00
  1996          28             83591.51        82796.40       166387.91
  1996          29             87994.35        87943.20       175937.55
  1996          30             94576.25        95270.18       189846.43
  1996          31             99472.76       100647.73       200120.49
  1996          32            101342.95       103040.11       204383.06
  1996          33            100718.40       101955.61       202674.01
  1996          34            100901.02       101380.27       202281.29
  1996          35            100242.52       100208.78       200451.30
  1996          36             97982.87        97501.55       195484.42
  1996          37             96106.58        95130.10       191236.68
  1996          38             94708.98        93211.23       187920.21
  1996          39             92466.43        90173.76       182640.19
  1996          40             91330.49        88637.85       179968.34
  1996          41             89797.29        86641.21       176438.50
  1996          42             87026.90        83606.77       170633.67
  1996          43             83723.30        80831.50       164554.80
  1996          44             81459.15        79388.51       160847.66
  1996          45             79949.45        78019.12       157968.57
  1996          46             78875.53        77101.51       155977.04
  1996          47             78794.74        77682.33       156477.07
  1996          48             80702.42        79721.61       160424.03
  1996          49             73328.91        72468.14       145797.05
  1996          50             64289.35        63533.33       127822.68
  1996          51             61770.31        60924.51       122694.82
  1996          52             60866.62        59959.38       120826.00
  1996          53             57979.74        57200.71       115180.45
  1996          54             54919.56        53918.24       108837.80
  1996          55             52661.14        51433.19       104094.33
  1996          56             51446.83        50016.15       101462.98
  1996          57             50146.02        48853.16        98999.18
  1996          58             48547.27        47415.60        95962.87
  1996          59             48053.47        46768.89        94822.36
  1996          60             47602.78        45937.70        93540.48
  1996          61             46423.72        44806.38        91230.10
  1996          62             46433.05        44684.23        91117.28
  1996          63             46708.00        44778.93        91486.93
  1996          64             47025.42        44911.34        91936.76
  1996          65             46965.79        44072.77        91038.56
  1996          66             45381.96        41881.86        87263.82
  1996          67             44721.45        40546.67        85268.12
  1996          68             44287.97        39141.23        83429.20
  1996          69             44435.45        37680.65        82116.10
  1996          70             44229.74        36176.07        80405.81
  1996          71             43316.14        34470.37        77786.51
  1996          72             41839.88        32503.65        74343.53
  1996          73             40436.82        30775.32        71212.14
  1996          74             38816.16        29061.64        67877.80
  1996          75             36218.55        26724.69        62943.24
  1996          76             31618.44        22465.94        54084.38
  1996          77             27526.95        19102.52        46629.47
  1996          78             25904.81        17542.77        43447.58
  1996          79             25023.36        16459.39        41482.75
  1996          80             23621.97        14903.29        38525.26
  1996          81             22945.65        13936.86        36882.51
  1996          82             20521.57        11938.91        32460.48
  1996          83             18623.74        10413.56        29037.30
  1996          84             15990.49         8476.83        24467.32
  1996          85             14825.40         7468.95        22294.35
  1996          86             12775.04         6003.20        18778.24
  1996          87             11599.44         5195.11        16794.55
  1996          88              9749.69         3982.22        13731.91
  1996          89              8444.51         3132.63        11577.14
  1996          90              7015.80         2441.65         9457.45
  1996          91              5779.73         2015.66         7795.39
  1996          92              4650.33         1531.61         6181.94
  1996          93              3747.33         1122.41         4869.74
  1996          94              2939.56          760.40         3699.96
  1996          95              2188.19          568.61         2756.80
  1996          96              1523.86          394.97         1918.83
  1996          97              1211.96          245.71         1457.67
  1996          98               844.38          148.71          993.09
  1996          99               559.36           96.44          655.80
  1996         100               360.97           67.12          428.09
  1996         101               260.15           40.52          300.67
  1996         102               129.21           23.00          152.21
  1996         103                80.55           10.12           90.67
  1996         104                60.80            7.88           68.68
  1996         105                25.45            8.56           34.01
  1996         106                19.10            3.44           22.54
  1996         107                 6.80            2.00            8.80
  1996         108                 3.55            0.00            3.55
  1996         109                 4.45            0.00            4.45
  1996         110+                3.00            0.00            3.00
  1997           0             69083.41        72532.48       141615.89
  1997           1             72690.39        76528.50       149218.89
  1997           2             73386.51        77350.88       150737.39
  1997           3             73884.60        77712.88       151597.48
  1997           4             75245.27        78966.51       154211.78
  1997           5             76123.46        79933.29       156056.75
  1997           6             76365.76        80515.77       156881.53
  1997           7             75308.65        79360.38       154669.03
  1997           8             73090.38        76914.94       150005.32
  1997           9             72549.46        76249.15       148798.61
  1997          10             73383.89        77260.84       150644.73
  1997          11             73715.56        77912.94       151628.50
  1997          12             73121.87        77270.33       150392.20
  1997          13             72292.21        76209.64       148501.85
  1997          14             71365.08        75269.82       146634.90
  1997          15             71183.95        74877.96       146061.91
  1997          16             71182.75        75172.16       146354.91
  1997          17             70323.81        74652.11       144975.92
  1997          18             69617.11        74255.76       143872.87
  1997          19             70044.21        74319.04       144363.25
  1997          20             71448.81        74887.93       146336.74
  1997          21             72883.27        75495.65       148378.92
  1997          22             73163.48        75181.20       148344.68
  1997          23             73546.13        75065.21       148611.34
  1997          24             75426.52        76465.91       151892.43
  1997          25             78919.61        79220.93       158140.54
  1997          26             82007.81        81771.31       163779.12
  1997          27             82352.31        82039.41       164391.72
  1997          28             82750.18        82110.71       164860.89
  1997          29             84613.38        83899.20       168512.58
  1997          30             88796.91        88760.49       177557.40
  1997          31             95168.97        95948.91       191117.88
  1997          32            100247.05       101523.74       201770.79
  1997          33            102133.48       103791.93       205925.41
  1997          34            101578.33       103007.68       204586.01
  1997          35            101319.45       101877.29       203196.74
  1997          36            101026.47       100908.78       201935.25
  1997          37             98723.59        98241.42       196965.01
  1997          38             96693.95        95758.25       192452.20
  1997          39             95207.58        93708.43       188916.01
  1997          40             93256.27        91025.68       184281.95
  1997          41             91698.42        89077.47       180775.89
  1997          42             90252.94        87243.19       177496.13
  1997          43             87353.64        84100.46       171454.10
  1997          44             84025.38        81324.28       165349.66
  1997          45             81606.59        79612.25       161218.84
  1997          46             80218.15        78381.49       158599.64
  1997          47             78978.76        77359.78       156338.54
  1997          48             78867.55        77899.89       156767.44
  1997          49             80003.94        79064.99       159068.93
  1997          50             73790.65        72992.55       146783.20
  1997          51             64278.55        63571.73       127850.28
  1997          52             61677.11        60718.70       122395.81
  1997          53             60692.71        59600.88       120293.59
  1997          54             58014.41        57053.84       115068.25
  1997          55             54834.32        53699.01       108533.33
  1997          56             52720.15        51190.06       103910.21
  1997          57             51326.72        49686.12       101012.84
  1997          58             50142.60        48615.19        98757.79
  1997          59             48551.89        47193.77        95745.66
  1997          60             47868.45        46327.88        94196.33
  1997          61             47495.72        45583.25        93078.97
  1997          62             46386.82        44494.24        90881.06
  1997          63             46170.03        44137.31        90307.34
  1997          64             46493.11        44287.95        90781.06
  1997          65             46698.98        44208.11        90907.09
  1997          66             46609.41        43299.52        89908.93
  1997          67             45101.58        41262.78        86364.36
  1997          68             44165.20        39570.95        83736.15
  1997          69             43822.87        38253.91        82076.78
  1997          70             43680.76        36605.60        80286.36
  1997          71             43485.32        35076.79        78562.11
  1997          72             42425.73        33271.96        75697.69
  1997          73             41030.81        31312.15        72342.96
  1997          74             39432.53        29468.98        68901.51
  1997          75             37709.54        27696.97        65406.51
  1997          76             35028.92        25260.23        60289.15
  1997          77             30741.85        21424.84        52166.69
  1997          78             26558.98        17951.34        44510.32
  1997          79             24784.98        16332.76        41117.74
  1997          80             23563.51        14989.36        38552.87
  1997          81             22420.97        13695.29        36116.26
  1997          82             21614.65        12615.86        34230.51
  1997          83             19186.57        10744.91        29931.48
  1997          84             17282.74         9293.56        26576.30
  1997          85             14677.49         7411.83        22089.32
  1997          86             13527.40         6512.95        20040.35
  1997          87             11525.04         5132.20        16657.24
  1997          88             10327.44         4372.11        14699.55
  1997          89              8582.69         3323.22        11905.91
  1997          90              7279.51         2531.63         9811.14
  1997          91              5959.80         1938.65         7898.45
  1997          92              4819.73         1544.66         6364.39
  1997          93              3834.33         1199.61         5033.94
  1997          94              2982.33          823.41         3805.74
  1997          95              2321.56          563.40         2884.96
  1997          96              1682.19          399.61         2081.80
  1997          97              1149.86          272.97         1422.83
  1997          98               863.96          164.71         1028.67
  1997          99               599.38           95.71          695.09
  1997         100               374.36           59.44          433.80
  1997         101               251.97           48.12          300.09
  1997         102               163.15           22.52          185.67
  1997         103                87.21           12.00           99.21
  1997         104                51.55            4.12           55.67
  1997         105                40.80            5.88           46.68
  1997         106                 9.45            6.56           16.01
  1997         107                 9.10            3.44           12.54
  1997         108                 5.80            2.00            7.80
  1997         109                 0.55            0.00            0.55
  1997         110+                4.45            0.00            4.45
  1998           0             65926.42        69075.53       135001.95
